datetime,W
2025-12-15 21:38:40,16
2025-12-15 21:38:50,17
2025-12-15 21:39:00,16
2025-12-15 21:39:10,17
2025-12-15 21:39:20,17
2025-12-15 21:39:30,17
2025-12-15 21:39:40,17
2025-12-15 21:39:50,16
2025-12-15 21:40:00,16
2025-12-15 21:40:10,16
2025-12-15 21:40:20,16
2025-12-15 21:40:30,16
2025-12-15 21:40:40,16
2025-12-15 21:40:50,16
2025-12-15 21:41:00,16
2025-12-15 21:41:10,16
2025-12-15 21:41:20,16
2025-12-15 21:41:30,16
2025-12-15 21:41:40,16
2025-12-15 21:41:50,16
2025-12-15 21:42:00,16
2025-12-15 21:42:10,16
2025-12-15 21:42:20,15
2025-12-15 21:42:30,16
2025-12-15 21:42:40,15
2025-12-15 21:42:50,16
2025-12-15 21:43:00,16
2025-12-15 21:43:10,15
2025-12-15 21:43:20,16
2025-12-15 21:43:30,16
2025-12-15 21:43:40,15
2025-12-15 21:43:50,16
2025-12-15 21:44:00,15
2025-12-15 21:44:10,15
2025-12-15 21:44:20,15
2025-12-15 21:44:30,15
2025-12-15 21:44:40,16
2025-12-15 21:44:50,15
2025-12-15 21:45:00,16
2025-12-15 21:45:10,15
2025-12-15 21:45:20,15
2025-12-15 21:45:30,15
2025-12-15 21:45:40,15
2025-12-15 21:45:50,15
2025-12-15 21:46:00,15
2025-12-15 21:46:10,16
2025-12-15 21:46:20,15
2025-12-15 21:46:30,15
2025-12-15 21:46:40,16
2025-12-15 21:46:50,15
2025-12-15 21:47:00,15
2025-12-15 21:47:10,15
2025-12-15 21:47:20,15
2025-12-15 21:47:30,16
2025-12-15 21:47:40,15
2025-12-15 21:47:50,15
2025-12-15 21:48:00,15
2025-12-15 21:48:10,15
2025-12-15 21:48:20,15
2025-12-15 21:48:30,15
2025-12-15 21:48:40,15
2025-12-15 21:48:50,15
2025-12-15 21:49:00,14
2025-12-15 21:49:10,15
2025-12-15 21:49:20,15
2025-12-15 21:49:30,15
2025-12-15 21:49:40,15
2025-12-15 21:49:50,15
2025-12-15 21:50:00,15
2025-12-15 21:50:10,15
2025-12-15 21:50:20,14
2025-12-15 21:50:30,15
2025-12-15 21:50:40,15
2025-12-15 21:50:50,14
2025-12-15 21:51:00,15
2025-12-15 21:51:10,15
2025-12-15 21:51:20,15
2025-12-15 21:51:30,15
2025-12-15 21:51:40,15
2025-12-15 21:51:50,15
2025-12-15 21:52:00,15
2025-12-15 21:52:10,15
2025-12-15 21:52:20,15
2025-12-15 21:52:30,14
2025-12-15 21:52:40,14
2025-12-15 21:52:50,14
2025-12-15 21:53:00,14
2025-12-15 21:53:10,15
2025-12-15 21:53:20,14
2025-12-15 21:53:30,15
2025-12-15 21:53:40,14
2025-12-15 21:53:50,14
2025-12-15 21:54:00,14
2025-12-15 21:54:10,15
2025-12-15 21:54:20,14
2025-12-15 21:54:30,14
2025-12-15 21:54:40,14
2025-12-15 21:54:50,14
2025-12-15 21:55:00,15
2025-12-15 21:55:10,14
2025-12-15 21:55:20,14
2025-12-15 21:55:30,14
2025-12-15 21:55:40,14
2025-12-15 21:55:50,14
2025-12-15 21:56:00,14
2025-12-15 21:56:10,14
2025-12-15 21:56:20,14
2025-12-15 21:56:30,14
2025-12-15 21:56:40,14
2025-12-15 21:56:50,14
2025-12-15 21:57:00,14
2025-12-15 21:57:10,14
2025-12-15 21:57:20,14
2025-12-15 21:57:30,14
2025-12-15 21:57:40,14
2025-12-15 21:57:50,14
2025-12-15 21:58:00,14
2025-12-15 21:58:10,14
2025-12-15 21:58:20,14
2025-12-15 21:58:30,13
2025-12-15 21:58:40,14
2025-12-15 21:58:50,14
2025-12-15 21:59:00,14
2025-12-15 21:59:10,14
2025-12-15 21:59:20,14
2025-12-15 21:59:30,14
2025-12-15 21:59:40,13
2025-12-15 21:59:50,14
2025-12-15 22:00:00,14
2025-12-15 22:00:10,13
2025-12-15 22:00:20,14
2025-12-15 22:00:30,14
2025-12-15 22:00:40,14
2025-12-15 22:00:50,14
2025-12-15 22:01:00,13
2025-12-15 22:01:10,14
2025-12-15 22:01:20,14
2025-12-15 22:01:30,13
2025-12-15 22:01:40,13
2025-12-15 22:01:50,13
2025-12-15 22:02:00,13
2025-12-15 22:02:10,13
2025-12-15 22:02:20,14
2025-12-15 22:02:30,14
2025-12-15 22:02:40,13
2025-12-15 22:02:50,14
2025-12-15 22:03:00,14
2025-12-15 22:03:10,13
2025-12-15 22:03:20,13
2025-12-15 22:03:30,13
2025-12-15 22:03:40,13
2025-12-15 22:03:50,13
2025-12-15 22:04:00,13
2025-12-15 22:04:10,13
2025-12-15 22:04:20,13
2025-12-15 22:04:30,13
2025-12-15 22:04:40,13
2025-12-15 22:04:50,13
2025-12-15 22:05:00,13
2025-12-15 22:05:10,13
2025-12-15 22:05:20,13
2025-12-15 22:05:30,13
2025-12-15 22:05:40,13
2025-12-15 22:05:50,13
2025-12-15 22:06:00,13
2025-12-15 22:06:10,13
2025-12-15 22:06:20,13
2025-12-15 22:06:30,13
2025-12-15 22:06:40,13
2025-12-15 22:06:50,12
2025-12-15 22:07:00,13
2025-12-15 22:07:10,13
2025-12-15 22:07:20,13
2025-12-15 22:07:30,13
2025-12-15 22:07:40,13
2025-12-15 22:07:50,13
2025-12-15 22:08:00,13
2025-12-15 22:08:10,12
2025-12-15 22:08:20,12
2025-12-15 22:08:30,12
2025-12-15 22:08:40,12
2025-12-15 22:08:50,12
2025-12-15 22:09:00,12
2025-12-15 22:09:10,13
2025-12-15 22:09:20,12
2025-12-15 22:09:30,12
2025-12-15 22:09:40,12
2025-12-15 22:09:50,12
2025-12-15 22:10:00,12
2025-12-15 22:10:10,13
2025-12-15 22:10:20,13
2025-12-15 22:10:30,12
2025-12-15 22:10:40,13
2025-12-15 22:10:50,12
2025-12-15 22:11:00,12
2025-12-15 22:11:10,12
2025-12-15 22:11:20,12
2025-12-15 22:11:30,13
2025-12-15 22:11:40,12
2025-12-15 22:11:50,12
2025-12-15 22:12:00,12
2025-12-15 22:12:10,12
2025-12-15 22:12:20,12
2025-12-15 22:12:30,12
2025-12-15 22:12:40,12
2025-12-15 22:12:50,12
2025-12-15 22:13:00,12
2025-12-15 22:13:10,12
2025-12-15 22:13:20,11
2025-12-15 22:13:30,12
2025-12-15 22:13:40,12
2025-12-15 22:13:50,12
2025-12-15 22:14:00,12
2025-12-15 22:14:10,11
2025-12-15 22:14:20,12
2025-12-15 22:14:30,12
2025-12-15 22:14:40,11
2025-12-15 22:14:50,11
2025-12-15 22:15:00,11
2025-12-15 22:15:10,12
2025-12-15 22:15:20,11
2025-12-15 22:15:30,11
2025-12-15 22:15:40,12
2025-12-15 22:15:50,12
2025-12-15 22:16:00,12
2025-12-15 22:16:10,12
2025-12-15 22:16:20,12
2025-12-15 22:16:30,12
2025-12-15 22:16:40,12
2025-12-15 22:16:50,12
2025-12-15 22:17:00,12
2025-12-15 22:17:10,11
2025-12-15 22:17:20,11
2025-12-15 22:17:30,12
2025-12-15 22:17:40,12
2025-12-15 22:17:50,11
2025-12-15 22:18:00,12
2025-12-15 22:18:10,12
2025-12-15 22:18:20,11
2025-12-15 22:18:30,11
2025-12-15 22:18:40,11
2025-12-15 22:18:50,12
2025-12-15 22:19:00,11
2025-12-15 22:19:10,11
2025-12-15 22:19:20,11
2025-12-15 22:19:30,11
2025-12-15 22:19:40,11
2025-12-15 22:19:50,11
2025-12-15 22:20:00,11
2025-12-15 22:20:10,11
2025-12-15 22:20:20,11
2025-12-15 22:20:30,11
2025-12-15 22:20:40,11
2025-12-15 22:20:50,11
2025-12-15 22:21:00,11
2025-12-15 22:21:10,11
2025-12-15 22:21:20,11
2025-12-15 22:21:30,11
2025-12-15 22:21:40,11
2025-12-15 22:21:50,11
2025-12-15 22:22:00,11
2025-12-15 22:22:10,11
2025-12-15 22:22:20,11
2025-12-15 22:22:30,11
2025-12-15 22:22:40,10
2025-12-15 22:22:50,11
2025-12-15 22:23:00,10
2025-12-15 22:23:10,11
2025-12-15 22:23:20,11
2025-12-15 22:23:30,11
2025-12-15 22:23:40,11
2025-12-15 22:23:50,11
2025-12-15 22:24:00,10
2025-12-15 22:24:10,10
2025-12-15 22:24:20,11
2025-12-15 22:24:30,11
2025-12-15 22:24:40,11
2025-12-15 22:24:50,11
2025-12-15 22:25:00,10
2025-12-15 22:25:10,11
2025-12-15 22:25:20,10
2025-12-15 22:25:30,11
2025-12-15 22:25:40,11
2025-12-15 22:25:50,10
2025-12-15 22:26:00,10
2025-12-15 22:26:10,11
2025-12-15 22:26:20,10
2025-12-15 22:26:30,10
2025-12-15 22:26:40,10
2025-12-15 22:26:50,11
2025-12-15 22:27:00,11
2025-12-15 22:27:10,10
2025-12-15 22:27:20,10
2025-12-15 22:27:30,11
2025-12-15 22:27:40,10
2025-12-15 22:27:50,10
2025-12-15 22:28:00,10
2025-12-15 22:28:10,10
2025-12-15 22:28:20,10
2025-12-15 22:28:30,10
2025-12-15 22:28:40,10
2025-12-15 22:28:50,10
2025-12-15 22:29:00,10
2025-12-15 22:29:10,10
2025-12-15 22:29:20,10
2025-12-15 22:29:30,10
2025-12-15 22:29:40,10
2025-12-15 22:29:50,9
2025-12-15 22:30:00,10
2025-12-15 22:30:10,10
2025-12-15 22:30:20,10
2025-12-15 22:30:30,10
2025-12-15 22:30:40,10
2025-12-15 22:30:50,10
2025-12-15 22:31:00,10
2025-12-15 22:31:10,10
2025-12-15 22:31:20,9
2025-12-15 22:31:30,9
2025-12-15 22:31:40,10
2025-12-15 22:31:50,10
2025-12-15 22:32:00,9
2025-12-15 22:32:10,10
2025-12-15 22:32:20,10
2025-12-15 22:32:30,10
2025-12-15 22:32:40,10
2025-12-15 22:32:50,10
2025-12-15 22:33:00,10
2025-12-15 22:33:10,9
2025-12-15 22:33:20,10
2025-12-15 22:33:30,9
2025-12-15 22:33:40,9
2025-12-15 22:33:50,10
2025-12-15 22:34:00,10
2025-12-15 22:34:10,9
2025-12-15 22:34:20,10
2025-12-15 22:34:30,10
2025-12-15 22:34:40,10
2025-12-15 22:34:50,9
2025-12-15 22:35:00,9
2025-12-15 22:35:10,9
2025-12-15 22:35:20,10
2025-12-15 22:35:30,9
2025-12-15 22:35:40,10
2025-12-15 22:35:50,10
2025-12-15 22:36:00,9
2025-12-15 22:36:10,9
2025-12-15 22:36:20,9
2025-12-15 22:36:30,9
2025-12-15 22:36:40,9
2025-12-15 22:36:50,9
2025-12-15 22:37:00,9
2025-12-15 22:37:10,9
2025-12-15 22:37:20,9
2025-12-15 22:37:30,9
2025-12-15 22:37:40,9
2025-12-15 22:37:50,9
2025-12-15 22:38:00,9
2025-12-15 22:38:10,9
2025-12-15 22:38:20,9
2025-12-15 22:38:30,9
2025-12-15 22:38:40,9
2025-12-15 22:38:50,9
2025-12-15 22:39:00,9
2025-12-15 22:39:10,9
2025-12-15 22:39:20,9
2025-12-15 22:39:30,9
2025-12-15 22:39:40,9
2025-12-15 22:39:50,9
2025-12-15 22:40:00,9
2025-12-15 22:40:10,8
2025-12-15 22:40:20,9
2025-12-15 22:40:30,9
2025-12-15 22:40:40,9
2025-12-15 22:40:50,9
2025-12-15 22:41:00,9
2025-12-15 22:41:10,9
2025-12-15 22:41:20,9
2025-12-15 22:41:30,9
2025-12-15 22:41:40,9
2025-12-15 22:41:50,8
2025-12-15 22:42:00,8
2025-12-15 22:42:10,9
2025-12-15 22:42:20,9
2025-12-15 22:42:30,8
2025-12-15 22:42:40,8
2025-12-15 22:42:50,9
2025-12-15 22:43:00,8
2025-12-15 22:43:10,8
2025-12-15 22:43:20,9
2025-12-15 22:43:30,9
2025-12-15 22:43:40,8
2025-12-15 22:43:50,8
2025-12-15 22:44:00,9
2025-12-15 22:44:10,8
2025-12-15 22:44:20,8
2025-12-15 22:44:30,9
2025-12-15 22:44:40,8
2025-12-15 22:44:50,8
2025-12-15 22:45:00,8
2025-12-15 22:45:10,8
2025-12-15 22:45:20,8
2025-12-15 22:45:30,8
2025-12-15 22:45:40,8
2025-12-15 22:45:50,8
2025-12-15 22:46:00,8
2025-12-15 22:46:10,8
2025-12-15 22:46:20,8
2025-12-15 22:46:30,8
2025-12-15 22:46:40,8
2025-12-15 22:46:50,8
2025-12-15 22:47:00,8
2025-12-15 22:47:10,8
2025-12-15 22:47:20,7
2025-12-15 22:47:30,8
2025-12-15 22:47:40,8
2025-12-15 22:47:50,8
2025-12-15 22:48:00,8
2025-12-15 22:48:10,8
2025-12-15 22:48:20,8
2025-12-15 22:48:30,8
2025-12-15 22:48:40,7
2025-12-15 22:48:50,8
2025-12-15 22:49:00,8
2025-12-15 22:49:10,8
2025-12-15 22:49:20,8
2025-12-15 22:49:30,8
2025-12-15 22:49:40,8
2025-12-15 22:49:50,7
2025-12-15 22:50:00,8
2025-12-15 22:50:10,8
2025-12-15 22:50:20,8
2025-12-15 22:50:30,7
2025-12-15 22:50:40,8
2025-12-15 22:50:50,8
2025-12-15 22:51:00,7
2025-12-15 22:51:10,7
2025-12-15 22:51:20,7
2025-12-15 22:51:30,7
2025-12-15 22:51:40,8
2025-12-15 22:51:50,8
2025-12-15 22:52:00,7
2025-12-15 22:52:10,7
2025-12-15 22:52:20,8
2025-12-15 22:52:30,7
2025-12-15 22:52:40,7
2025-12-15 22:52:50,8
2025-12-15 22:53:00,7
2025-12-15 22:53:10,8
2025-12-15 22:53:20,7
2025-12-15 22:53:30,8
2025-12-15 22:53:40,7
2025-12-15 22:53:50,8
2025-12-15 22:54:00,7
2025-12-15 22:54:10,7
2025-12-15 22:54:20,7
2025-12-15 22:54:30,7
2025-12-15 22:54:40,7
2025-12-15 22:54:50,7
2025-12-15 22:55:00,7
2025-12-15 22:55:10,7
2025-12-15 22:55:20,7
2025-12-15 22:55:30,7
2025-12-15 22:55:40,7
2025-12-15 22:55:50,7
2025-12-15 22:56:00,7
2025-12-15 22:56:10,8
2025-12-15 22:56:20,7
2025-12-15 22:56:30,7
2025-12-15 22:56:40,7
2025-12-15 22:56:50,7
2025-12-15 22:57:00,7
2025-12-15 22:57:10,7
2025-12-15 22:57:20,7
2025-12-15 22:57:30,6
2025-12-15 22:57:40,7
2025-12-15 22:57:50,7
2025-12-15 22:58:00,7
2025-12-15 22:58:10,7
2025-12-15 22:58:20,7
2025-12-15 22:58:30,7
2025-12-15 22:58:40,7
2025-12-15 22:58:50,7
2025-12-15 22:59:00,6
2025-12-15 22:59:10,6
2025-12-15 22:59:20,7
2025-12-15 22:59:30,6
2025-12-15 22:59:40,6
2025-12-15 22:59:50,6
2025-12-15 23:00:00,6
2025-12-15 23:00:10,7
2025-12-15 23:00:20,6
2025-12-15 23:00:30,7
2025-12-15 23:00:40,7
2025-12-15 23:00:50,7
2025-12-15 23:01:00,7
2025-12-15 23:01:10,6
2025-12-15 23:01:20,7
2025-12-15 23:01:30,6
2025-12-15 23:01:40,6
2025-12-15 23:01:50,7
2025-12-15 23:02:00,6
2025-12-15 23:02:10,7
2025-12-15 23:02:20,7
2025-12-15 23:02:30,7
2025-12-15 23:02:40,7
2025-12-15 23:02:50,6
2025-12-15 23:03:00,6
2025-12-15 23:03:10,6
2025-12-15 23:03:20,6
2025-12-15 23:03:30,6
2025-12-15 23:03:40,7
2025-12-15 23:03:50,6
2025-12-15 23:04:00,7
2025-12-15 23:04:10,7
2025-12-15 23:04:20,7
2025-12-15 23:04:30,6
2025-12-15 23:04:40,6
2025-12-15 23:04:50,7
2025-12-15 23:05:00,6
2025-12-15 23:05:10,7
2025-12-15 23:05:20,7
2025-12-15 23:05:30,6
2025-12-15 23:05:40,6
2025-12-15 23:05:50,6
2025-12-15 23:06:00,6
2025-12-15 23:06:10,6
2025-12-15 23:06:20,6
2025-12-15 23:06:30,6
2025-12-15 23:06:40,6
2025-12-15 23:06:50,6
2025-12-15 23:07:00,6
2025-12-15 23:07:10,6
2025-12-15 23:07:20,6
2025-12-15 23:07:30,6
2025-12-15 23:07:40,6
2025-12-15 23:07:50,6
2025-12-15 23:08:00,6
2025-12-15 23:08:10,6
2025-12-15 23:08:20,6
2025-12-15 23:08:30,6
2025-12-15 23:08:40,6
2025-12-15 23:08:50,6
2025-12-15 23:09:00,6
2025-12-15 23:09:10,5
2025-12-15 23:09:20,6
2025-12-15 23:09:30,6
2025-12-15 23:09:40,6
2025-12-15 23:09:50,6
2025-12-15 23:10:00,6
2025-12-15 23:10:10,6
2025-12-15 23:10:20,5
2025-12-15 23:10:30,6
2025-12-15 23:10:40,6
2025-12-15 23:10:50,6
2025-12-15 23:11:00,5
2025-12-15 23:11:10,5
2025-12-15 23:11:20,6
2025-12-15 23:11:30,5
2025-12-15 23:11:40,6
2025-12-15 23:11:50,5
2025-12-15 23:12:00,6
2025-12-15 23:12:10,6
2025-12-15 23:12:20,5
2025-12-15 23:12:30,5
2025-12-15 23:12:40,6
2025-12-15 23:12:50,6
2025-12-15 23:13:00,5
2025-12-15 23:13:10,5
2025-12-15 23:13:20,6
2025-12-15 23:13:30,6
2025-12-15 23:13:40,6
2025-12-15 23:13:50,6
2025-12-15 23:14:00,5
2025-12-15 23:14:10,5
2025-12-15 23:14:20,6
2025-12-15 23:14:30,6
2025-12-15 23:14:40,6
2025-12-15 23:14:50,5
2025-12-15 23:15:00,6
2025-12-15 23:15:10,5
2025-12-15 23:15:20,5
2025-12-15 23:15:30,5
2025-12-15 23:15:40,5
2025-12-15 23:15:50,6
2025-12-15 23:16:00,5
2025-12-15 23:16:10,5
2025-12-15 23:16:20,5
2025-12-15 23:16:30,5
2025-12-15 23:16:40,5
2025-12-15 23:16:50,6
2025-12-15 23:17:00,5
2025-12-15 23:17:10,5
2025-12-15 23:17:20,5
2025-12-15 23:17:30,6
2025-12-15 23:17:40,6
2025-12-15 23:17:50,5
2025-12-15 23:18:00,5
2025-12-15 23:18:10,5
2025-12-15 23:18:20,5
2025-12-15 23:18:30,5
2025-12-15 23:18:40,6
2025-12-15 23:18:50,5
2025-12-15 23:19:00,5
2025-12-15 23:19:10,5
2025-12-15 23:19:20,5
2025-12-15 23:19:30,5
2025-12-15 23:19:40,5
2025-12-15 23:19:50,5
2025-12-15 23:20:00,5
2025-12-15 23:20:10,5
2025-12-15 23:20:20,5
2025-12-15 23:20:30,5
2025-12-15 23:20:40,5
2025-12-15 23:20:50,5
2025-12-15 23:21:00,5
2025-12-15 23:21:10,5
2025-12-15 23:21:20,5
2025-12-15 23:21:30,5
2025-12-15 23:21:40,5
2025-12-15 23:21:50,5
2025-12-15 23:22:00,5
2025-12-15 23:22:10,5
2025-12-15 23:22:20,5
2025-12-15 23:22:30,4
2025-12-15 23:22:40,5
2025-12-15 23:22:50,4
2025-12-15 23:23:00,5
2025-12-15 23:23:10,5
2025-12-15 23:23:20,5
2025-12-15 23:23:30,5
2025-12-15 23:23:40,5
2025-12-15 23:23:50,5
2025-12-15 23:24:00,5
2025-12-15 23:24:10,4
2025-12-15 23:24:20,5
2025-12-15 23:24:30,5
2025-12-15 23:24:40,5
2025-12-15 23:24:50,4
2025-12-15 23:25:00,5
2025-12-15 23:25:10,5
2025-12-15 23:25:20,5
2025-12-15 23:25:30,5
2025-12-15 23:25:40,5
2025-12-15 23:25:50,5
2025-12-15 23:26:00,4
2025-12-15 23:26:10,5
2025-12-15 23:26:20,4
2025-12-15 23:26:30,5
2025-12-15 23:26:40,4
2025-12-15 23:26:50,4
2025-12-15 23:27:00,5
2025-12-15 23:27:10,4
2025-12-15 23:27:20,4
2025-12-15 23:27:30,4
2025-12-15 23:27:40,4
2025-12-15 23:27:50,5
2025-12-15 23:28:00,4
2025-12-15 23:28:10,4
2025-12-15 23:28:20,5
2025-12-15 23:28:30,4
2025-12-15 23:28:40,4
2025-12-15 23:28:50,5
2025-12-15 23:29:00,4
2025-12-15 23:29:10,4
2025-12-15 23:29:20,5
2025-12-15 23:29:30,4
2025-12-15 23:29:40,4
2025-12-15 23:29:50,5
2025-12-15 23:30:00,4
2025-12-15 23:30:10,4
2025-12-15 23:30:20,4
2025-12-15 23:30:30,4
2025-12-15 23:30:40,5
2025-12-15 23:30:50,4
2025-12-15 23:31:00,4
2025-12-15 23:31:10,4
2025-12-15 23:31:20,4
2025-12-15 23:31:30,4
2025-12-15 23:31:40,4
2025-12-15 23:31:50,4
2025-12-15 23:32:00,4
2025-12-15 23:32:10,4
2025-12-15 23:32:20,5
2025-12-15 23:32:30,4
2025-12-15 23:32:40,4
2025-12-15 23:32:50,4
2025-12-15 23:33:00,5
2025-12-15 23:33:10,4
2025-12-15 23:33:20,4
2025-12-15 23:33:30,4
2025-12-15 23:33:40,4
2025-12-15 23:33:50,4
2025-12-15 23:34:00,4
2025-12-15 23:34:10,4
2025-12-15 23:34:20,4
2025-12-15 23:34:30,4
2025-12-15 23:34:40,5
2025-12-15 23:34:50,4
2025-12-15 23:35:00,5
2025-12-15 23:35:10,4
2025-12-15 23:35:20,4
2025-12-15 23:35:30,4
2025-12-15 23:35:40,4
2025-12-15 23:35:50,4
2025-12-15 23:36:00,4
2025-12-15 23:36:10,4
2025-12-15 23:36:20,4
2025-12-15 23:36:30,4
2025-12-15 23:36:40,4
2025-12-15 23:36:50,4
2025-12-15 23:37:00,4
2025-12-15 23:37:10,4
2025-12-15 23:37:20,4
2025-12-15 23:37:30,4
2025-12-15 23:37:40,4
2025-12-15 23:37:50,4
2025-12-15 23:38:00,4
2025-12-15 23:38:10,3
2025-12-15 23:38:20,4
2025-12-15 23:38:30,3
2025-12-15 23:38:40,4
2025-12-15 23:38:50,4
2025-12-15 23:39:00,3
2025-12-15 23:39:10,3
2025-12-15 23:39:20,3
2025-12-15 23:39:30,4
2025-12-15 23:39:40,4
2025-12-15 23:39:50,4
2025-12-15 23:40:00,4
2025-12-15 23:40:10,4
2025-12-15 23:40:20,3
2025-12-15 23:40:30,4
2025-12-15 23:40:40,3
2025-12-15 23:40:50,3
2025-12-15 23:41:00,4
2025-12-15 23:41:10,4
2025-12-15 23:41:20,4
2025-12-15 23:41:30,4
2025-12-15 23:41:40,4
2025-12-15 23:41:50,4
2025-12-15 23:42:00,4
2025-12-15 23:42:10,4
2025-12-15 23:42:20,4
2025-12-15 23:42:30,4
2025-12-15 23:42:40,4
2025-12-15 23:42:50,4
2025-12-15 23:43:00,3
2025-12-15 23:43:10,4
2025-12-15 23:43:20,4
2025-12-15 23:43:30,4
2025-12-15 23:43:40,4
2025-12-15 23:43:50,3
2025-12-15 23:44:00,4
2025-12-15 23:44:10,3
2025-12-15 23:44:20,4
2025-12-15 23:44:30,4
2025-12-15 23:44:40,4
2025-12-15 23:44:50,3
2025-12-15 23:45:00,4
2025-12-15 23:45:10,3
2025-12-15 23:45:20,3
2025-12-15 23:45:30,3
2025-12-15 23:45:40,4
2025-12-15 23:45:50,4
2025-12-15 23:46:00,3
2025-12-15 23:46:10,4
2025-12-15 23:46:20,4
2025-12-15 23:46:30,3
2025-12-15 23:46:40,3
2025-12-15 23:46:50,4
2025-12-15 23:47:00,4
2025-12-15 23:47:10,4
2025-12-15 23:47:20,4
2025-12-15 23:47:30,4
2025-12-15 23:47:40,3
2025-12-15 23:47:50,3
2025-12-15 23:48:00,3
2025-12-15 23:48:10,3
2025-12-15 23:48:20,4
2025-12-15 23:48:30,4
2025-12-15 23:48:40,3
2025-12-15 23:48:50,4
2025-12-15 23:49:00,4
2025-12-15 23:49:10,4
2025-12-15 23:49:20,4
2025-12-15 23:49:30,3
2025-12-15 23:49:40,3
2025-12-15 23:49:50,3
2025-12-15 23:50:00,4
2025-12-15 23:50:10,3
2025-12-15 23:50:20,3
2025-12-15 23:50:30,3
2025-12-15 23:50:40,4
2025-12-15 23:50:50,3
2025-12-15 23:51:00,3
2025-12-15 23:51:10,3
2025-12-15 23:51:20,3
2025-12-15 23:51:30,3
2025-12-15 23:51:40,3
2025-12-15 23:51:50,4
2025-12-15 23:52:00,3
2025-12-15 23:52:10,3
2025-12-15 23:52:20,3
2025-12-15 23:52:30,3
2025-12-15 23:52:40,3
2025-12-15 23:52:50,3
2025-12-15 23:53:00,4
2025-12-15 23:53:10,3
2025-12-15 23:53:20,3
2025-12-15 23:53:30,4
2025-12-15 23:53:40,3
2025-12-15 23:53:50,3
2025-12-15 23:54:00,3
2025-12-15 23:54:10,3
2025-12-15 23:54:20,4
2025-12-15 23:54:30,3
2025-12-15 23:54:40,4
2025-12-15 23:54:50,3
2025-12-15 23:55:00,4
2025-12-15 23:55:10,3
2025-12-15 23:55:20,4
2025-12-15 23:55:30,3
2025-12-15 23:55:40,3
2025-12-15 23:55:50,3
2025-12-15 23:56:00,3
2025-12-15 23:56:10,3
2025-12-15 23:56:20,3
2025-12-15 23:56:30,3
2025-12-15 23:56:40,3
2025-12-15 23:56:50,3
2025-12-15 23:57:00,3
2025-12-15 23:57:10,3
2025-12-15 23:57:20,4
2025-12-15 23:57:30,3
2025-12-15 23:57:40,3
2025-12-15 23:57:50,3
2025-12-15 23:58:00,3
2025-12-15 23:58:10,3
2025-12-15 23:58:20,3
2025-12-15 23:58:30,4
2025-12-15 23:58:40,3
2025-12-15 23:58:50,3
2025-12-15 23:59:00,3
2025-12-15 23:59:10,3
2025-12-15 23:59:20,3
2025-12-15 23:59:30,3
2025-12-15 23:59:40,3
2025-12-15 23:59:50,3
2025-12-16 00:00:00,3
2025-12-16 00:00:10,3
2025-12-16 00:00:20,3
2025-12-16 00:00:30,3
2025-12-16 00:00:40,3
2025-12-16 00:00:50,3
2025-12-16 00:01:00,3
2025-12-16 00:01:10,3
2025-12-16 00:01:20,3
2025-12-16 00:01:30,3
2025-12-16 00:01:40,3
2025-12-16 00:01:50,2
2025-12-16 00:02:00,3
2025-12-16 00:02:10,3
2025-12-16 00:02:20,3
2025-12-16 00:02:30,3
2025-12-16 00:02:40,3
2025-12-16 00:02:50,3
2025-12-16 00:03:00,3
2025-12-16 00:03:10,3
2025-12-16 00:03:20,3
2025-12-16 00:03:30,3
2025-12-16 00:03:40,3
2025-12-16 00:03:50,3
2025-12-16 00:04:00,3
2025-12-16 00:04:10,3
2025-12-16 00:04:20,3
2025-12-16 00:04:30,3
2025-12-16 00:04:40,2
2025-12-16 00:04:50,3
2025-12-16 00:05:00,2
2025-12-16 00:05:10,3
2025-12-16 00:05:20,3
2025-12-16 00:05:30,3
2025-12-16 00:05:40,2
2025-12-16 00:05:50,2
2025-12-16 00:06:00,3
2025-12-16 00:06:10,3
2025-12-16 00:06:20,3
2025-12-16 00:06:30,3
2025-12-16 00:06:40,3
2025-12-16 00:06:50,3
2025-12-16 00:07:00,3
2025-12-16 00:07:10,3
2025-12-16 00:07:20,3
2025-12-16 00:07:30,3
2025-12-16 00:07:40,3
2025-12-16 00:07:50,3
2025-12-16 00:08:00,2
2025-12-16 00:08:10,3
2025-12-16 00:08:20,2
2025-12-16 00:08:30,3
2025-12-16 00:08:40,3
2025-12-16 00:08:50,3
2025-12-16 00:09:00,3
2025-12-16 00:09:10,3
2025-12-16 00:09:20,3
2025-12-16 00:09:30,3
2025-12-16 00:09:40,3
2025-12-16 00:09:50,3
2025-12-16 00:10:00,2
2025-12-16 00:10:10,3
2025-12-16 00:10:20,3
2025-12-16 00:10:30,3
2025-12-16 00:10:40,2
2025-12-16 00:10:50,3
2025-12-16 00:11:00,3
2025-12-16 00:11:10,2
2025-12-16 00:11:20,3
2025-12-16 00:11:30,3
2025-12-16 00:11:40,2
2025-12-16 00:11:50,3
2025-12-16 00:12:00,3
2025-12-16 00:12:10,3
2025-12-16 00:12:20,3
2025-12-16 00:12:30,3
2025-12-16 00:12:40,2
2025-12-16 00:12:50,3
2025-12-16 00:13:00,2
2025-12-16 00:13:10,3
2025-12-16 00:13:20,3
2025-12-16 00:13:30,3
2025-12-16 00:13:40,3
2025-12-16 00:13:50,3
